Date,Time,Device Number,Hotel Guest?,AP?,On Property?,Which resort?,Meal Plan?,# Trips,Within past 5 years,Country of Residence,People in group,Relationship,Person 1 gender,person 1 age,person 2 gender,person 2 age,person 3 gender,person 3 age,person 4 gender,person 4 age,person 5 gender,person 5 age,Thrill Rides,Non-Thrill Rides,Indoor Shows,Parades and Fireworks,Meeting Characters,Overall Atmosphere,Plan for the day?,Dining reservations?,Must See attractions?,List,"Wait for ""must see""",Wait for others,
4/29/2011,10:50:00,205,,N,N,,,'2-4,Y,France,4,Family,F,34,M,38,F,8,F,5,,,Thrill rides,,,Parades and fireworks,Meeting characters,,Somewhat,N,,,,,
4/29/2011,10:15:00,207,,N,Y,Santa Fe,Y,'2-4,N,Spain,5,Family,M,48,F,45,F,8,F,3,F,3,,Non-thrill rides,,Parades and fireworks,,,Somewhat,Y,,,,,
4/29/2011,9:54:00,208,,Y,N,,,'2-4,,Germany,4,Family,M,36,F,29,F,4,F,3,,,Thrill rides,,Indoor shows,Parades and fireworks,,,Somewhat,Y,Y,,20,15,
4/29/2011,12:05:00,209,,N,N,,,'2-4,,France,4,Friends,F,33,F,32,M,4,F,5,,,,,,,,Overall atmosphere,Somewhat,N,,,,,
4/29/2011,11:30:00,210,,N,N,,,5+,Y,France,3,Family,M,49,F,14,F,10,,,,,Thrill rides,Non-thrill rides,,,,Overall atmosphere,Definitely,N,Y,Crush's Coaster,20,20,
4/29/2011,9:43:00,216,,N,Y,Davy Crockett,Y,5+,Y,France,5,Family,F,40,M,39,F,10,F,7,F,7,Thrill rides,,,,,,Somewhat,Y,Y,Space Mountain,30,15,
4/29/2011,,219,,N,N,,,1,,Germany,4,Family,F,,M,,M,,M,,,,,Non-thrill rides,,Parades and fireworks,Meeting characters,,Not really,N,N,,30,30,
4/29/2011,,220,,N,Y,Santa Fe,Y,1,,France,5,Family,F,,F,,F,,M,,,,Thrill rides,,,Parades and fireworks,Meeting characters,,Somewhat,Y,,,,,
4/29/2011,10:54:00,224,,N,N,,,'2-4,Y,France,5,Family,M,40,F,38,M,6,M,5,F,2,,Non-thrill rides,,,,Overall atmosphere,Somewhat,N,Y,"Parades, Small World",15,15,
4/29/2011,11:50:00,225,,N,Y,Santa Fe,N,5+,Y,Netherlands,5,Family,M,26,F,31,M,6,M,2,F,1,Thrill rides,Non-thrill rides,,Parades and fireworks,Meeting characters,Overall atmosphere,Not really,N,,,,,
4/29/2011,10:20:00,227,,N,Y,New York,N,'2-4,Y,UK,4,Family,F,42,M,44,F,13,M,7,,,Thrill rides,,,,,Overall atmosphere,Not really,N,,,,,
4/29/2011,10:30:00,230,,Y,Y,Newport,N,'2-4,Y,France,4,Family,F,56,F,33,F,9,F,7,,,Thrill rides,Non-thrill rides,,,Meeting characters,OVerall atmosphere,Not really,Y,Y,Space Mountain ,40,30,
4/29/2011,10:40:00,232,,N,N,,,'2-4,Y,France,4,Family,M,,F,,F,,F,,,,Thrill rides,,Indoor shows,Parades and fireworks,Meeting characters,Overall atmosphere,Somewhat,N,,,,,
4/29/2011,11:15:00,235,,Y,N,,,1,,France,4,Family,M,43,F,40,M,18,F,7,,,Thrill rides,Non-thrill rides,Indoor shows,Parades and fireworks,Meeting characters,Overall atmosphere,Somewhat,N,N,,30,30,
4/29/2011,10:00:00,238,,N,Y,New York,N,'2-4,,France,4,Family,M,,F,,,,,,,,,,Indoor shows,Parades and fireworks,Meeting characters,,Not really,N,,,30,20,
4/29/2011,11:11:00,238,,N,Y,Davy Crockett,Y,'2-4,N,Netherlands,5,Family,F,,F,,M,,M,,,,Thrill rides,,Indoor shows,,Meeting characters,,Not really,Y,,,,,
4/29/2011,11:30:00,239,,N,N,,,1,,UK,4,Family,M,36,F,32,F,7,F,2,,,Thrill rides,Non-thrill rides,,Parades and fireworks,Meeting characters,,None,N,,,,,
4/29/2011,11:27:00,240,,N,Y,Sequoia,Y,5+,N,France,3,Family,F,43,F,16,F,13,,,,,Thrill rides,Non-thrill rides,,,,Overall atmosphere,somewhat,Y,,,,,
4/29/2011,10:00:00,242,,N,Y,Cheyenne,Y,5+,Y,France,4,Family,F,28,F,4,F,8,M,31,,,Thrill rides,Non-thrill rides,,,Meeting characters,Overall atmosphere,Somewhat,Y,N,,30,15,
4/29/2011,10:45:00,243,,Y,N,,,5+,,France,3,Family,F,37,M,38,M,5,,,,,,Non-thrill rides,Indoor shows,,,Overall atmosphere,Somewhat,N,Y,Cars,30,30,
4/29/2011,10:30:00,244,,N,Y,New York,N,1,,Spain,4,Family,F,,M,,M,,M,,,,Thrill rides,Non-thrill rides,,,Meeting characters,,Not really,Y,,,,,
4/29/2011,9:45:00,245,,N,Y,Newport,,'2-4,N,France,3,Other - Ager??,M,39,F,41,F,9,,,,,Thrill rides,Non-thrill rides,,,,,Not really,N,Y,Space Mountain,45,45,
4/29/2011,9:47:00,247,,N,N,,,'2-4,N,Netherlands,5,Family,M,68,F,64,F,40,M,10,F,10,Thrill rides,,,,,,Not really,N,,,,,
4/29/2011,10:20:00,249,,N,Y,Cheyenne,Y,'2-4,N,France,4,Family,M,45,F,44,M,16,M,10,,,,,,,,Overall atmosphere,Not really,N,Y,,30,30,
4/30/2011,,11,,N,N,,,1,,Netherlands,4,Family,M,43,F,40,F,12,F,10,,,Thrill rides,Non-thrill rides,Indoor shows,Parades and fireworks,Meeting characters,Overall atmosphere,None,N,,,,,
4/30/2011,10:05:00,12,,N,N,,N,'2-4,N,France,4,Family,F,70,M,68,F,70,M,10,,,Thrill rides,Non-thrill rides,,,,,None,N,,,,,
4/30/2011,11:30:00,13,,N,Y,Santa Fe,N,1,N,France,4,Family,M,47,F,40,F,37,F,20,M,6,Thrill rides,Non-thrill rides,Indoor shows,Parades and fireworks,Meeting characters,Overall atmosphere,Somewhat,Y,,,,,
4/30/2011,10:12:00,14,,N,Y,,N,1,N,Germany,3,Family,M,59,M,16,F,42,,,,,,,,,,Overall atmosphere,Not really,N,,,,,
4/30/2011,10:00:00,16,,N,Y,Davy Crockett Ranch,N,1,N,France,5,Family,M,46,F,40,F,65,M,31,F,,Thrill rides,,,,Meeting characters,,Somewhat,N,Y,RC Racer,20,20,
4/30/2011,10:43:00,17,,N,Y,Cheyenne,N,1,N,France,5,Family,M,43,F,43,M,20,F,18,,9,Thrill rides,Non-thrill rides,Indoor shows,Parades and fireworks,Meeting characters,Overall atmosphere,Somewhat,N,,,,,
4/30/2011,,19,,N,Y,Santa Fe,Y,1,N,France,4,Family,F,58,M,59,F,27,F,7,,,,Non-thrill rides,,Parades and fireworks,Meeting characters,,None,N,,,,,
4/30/2011,11:30:00,20,,N,Y,Newport Bay,N,'2-4,,Italy,3,Family,F,25,M,28,M,2,,,,,,,,Parades and fireworks,,,Somewhat,N,N,,15,10,
4/30/2011,10:03:00,22,,N,Y,Davy Crockett Ranch,Y,'2-4,Y,France,5,Family,F,50,M,50,M,8,M,6,M,5,,,,Parades and fireworks,,Overall atmosphere,Somewhat,Y,,,,,
4/30/2011,,23,,N,N,,N,1,,Belgium,7,Friends,M,40,M,58,F,36,F,38,M,4,,Non-thrill rides,,,Meeting characters,Overall atmosphere,Not really,N,Y, Shudro Team Tour,30,30,
4/30/2011,9:50:00,26,,N,N,,N,'2-4,Y,,8,Family,F,36,M,43,M,13,F,11,F,10,,,,,,,,,,,,,
4/30/2011,9:45:00,28,,N,N,,,1,,Austria,7,Family,F,28,F,24,F,48,M,47,M,30,Thrill rides,Non-thrill rides,Indoor shows,Parades and fireworks,Meeting characters,Overall atmosphere,Not really,N,,,,,
4/30/2011,8:44:00,31,,N,N,,N,1,N,France,3,Family,M,31,F,32,M,6,,,,,,,Indoor shows,Parades and fireworks,Meeting characters,Overall atmosphere,Not really,Y,,,,,
4/30/2011,9:50:00,32,,Y,N,,,5+,,France,4,Family,F,33,M,33,M,6,M,3,,,,,,,Meeting characters,Overall atmosphere,None,N,,,,,
4/30/2011,,34,,,Y,Davy Crockett Ranch,N,1,,UK,4,Family,M,40,F,40,F,8,F,6,,,,Non-thrill rides,,Parades and fireworks,,,Not really,N,,,,,
4/30/2011,9:30:00,35,,N,Y,Sequoia Lodge,N,1,,UK,4,Family,M,40,F,45,F,8,F,5,,,,,,,,Overall atmosphere,Somewhat,N,N,,45,25,
4/30/2011,11:15:00,36,,N,Y,Cheyenne,N,'2-4,,UK,4,Family,F,41,F,70,M,15,M,7,,,Thrill rides,Non-thrill rides,Indoor shows,Parades and fireworks,Meeting characters,Overall atmosphere,Somewhat,N,,,,,
4/30/2011,10:28:00,38,,Y,N,,,'2-4,Y,France,9,Family,F,29,M,30,F,45,F,27,F,19,Thrill rides,Non-thrill rides,,,,Overall atmosphere,Not really,N,,,,,
4/30/2011,9:30:00,40,,Y,Y,Davy Crockett Ranch,Y,1,,Netherlands,4,Family,M,51,F,44,M,10,F,8,,,,Non-thrill rides,,,,,Not really,N,,,,,
4/30/2011,10:00:00,41,,N,N,,N,'2-4,Y,UK,4,Family,F,40,M,44,F,12,F,5,,,Thrill rides,Non-thrill rides,Indoor shows,Parades and fireworks,Meeting characters,Overall atmosphere,Not really,Y,,,,,
4/30/2011,10:06:00,42,,N,N,,,1,,Italy,3,Family,F,39,M,36,F,4,,,,,,,,,Meeting characters,,Not really,N,,,,,
4/30/2011,,44,,N,Y,Santa Fe,N,1,,,4,Family,F,56,M,38,F,38,M,6,,,Thrill rides,Non-thrill rides,,,,,Somewhat,Y,,,,,
4/30/2011,9:30:00,46,,N,Y,Hotel New York,Y,5+,Y,France,5,Family,M,35,F,37,M,6,M,4,M,2,Thrill rides,Non-thrill rides,Indoor shows,Parades and fireworks,Meeting characters,Overall atmosphere,Not really,Y,,,,,
4/30/2011,9:30:00,47,,N,N,,,5+,Y,France,5,Family,F,56,F,34,F,5,M,30,M,7,Thrill rides,,,,,Overall atmosphere,Not really,N,,,,,
4/30/2011,10:39:00,48,,N,N,,N,1,N,France,3,Family,F,35,M,50,M,7,,,,,,,,,,Overall atmosphere,Not really,N,,,,,
4/30/2011,11:55:00,50,,N,Y,Cheyenne,Y,1,N,Belgium,4,Family,M,35,F,30,F,4,M,2,,,,Non-thrill rides,Indoor shows,Parades and fireworks,Meeting characters,Overall atmosphere,Not really,N,,,,,
4/30/2011,9:45:00,51,,N,N,,,1,,Germany,4,Family,M,40,F,37,M,5,M,3,,,,Non-thrill rides,,Parades and fireworks,Meeting characters,,Somewhat,N,,,,,
4/30/2011,11:20:00,51,,N,Y,Santa Fe,Y,'2-4,Y,France,8,Family,M,,F,,M,,F,,F,,Thrill rides,Non-thrill rides,Indoor shows,,,Overall atmosphere,None,Y,,,,,
4/30/2011,11:30:00,52,,N,Y,Cheyenne,Y,1,,France,4,Family,M,36,F,39,M,10,F,4,,,Thrill rides,Non-thrill rides,Indoor shows,Parades and fireworks,Meeting characters,Overall atmosphere,Not really,Y,,,,,
4/30/2011,11:40:00,53,,N,Y,Santa Fe,N,'2-4,N,UK,5,Family,F,38,M,39,M,17,F,13,F,11,Thrill rides,Non-thrill rides,Indoor shows,Parades and fireworks,Meeting characters,,Somewhat,N,,,,,
4/30/2011,11:40:00,54,,N,N,,Y,1,Y,UK,4,Family,F,,F,,,,,,,,Thrill rides,,,,Meeting characters,Overall atmosphere,Somewhat,Y,Y,,,,
4/30/2011,10:30:00,55,,Y,N,,N,5+,Y,France,3,Family,M,,M,,M,,,,,,,Non-thrill rides,Indoor shows,,Meeting characters,,Definitely,N,Y,,20,20,
4/30/2011,10:45:00,57,,N,Y,Sequoia Lodge,Y,1,,Spain,3,Family,M,40,F,35,F,3,,,,,Thrill rides,Non-thrill rides,Indoor shows,Parades and fireworks,Meeting characters,Overall atmosphere,Not really,Y,,,,,
4/30/2011,11:11:00,62,,N,N,,,1,,UK,3,Family,M,,F,,F,2,,,,,,,,,Meeting characters,,Somewhat,N,,,,,
4/30/2011,11:01:00,63,,Y,N,,N,5+,Y,France,2,Couple,F,20,M,21,,,,,,,Thrill rides,,,Parades and fireworks,,Overall atmosphere,Somewhat,N,,,,,
4/30/2011,9:50:00,64,,N,Y,Cheyenne,N,1,,South Africa,4,Family,M,38,F,36,M,10,M,8,,,,,,,,Overall atmosphere,Not really,N,,,,,
4/30/2011,11:30:00,68,,N,Y,Sequoia Lodge,N,1,,,7,Family,M,43,F,39,M,39,F,34,,,Thrill rides,Non-thrill rides,Indoor shows,Parades and fireworks,Meeting characters,Overall atmosphere,Somewhat,Y,,,,,
4/30/2011,,73,,N,Y,Santa Fe,,'2-4,,UK,4,Family,M,43,F,35,F,18,F,11,,,Thrill rides,Non-thrill rides,,Parades and fireworks,,,Not really,N,N,,60,45,
4/30/2011,,74,,N,Y,Newport Bay,Y,'2-4,Y,France,4,Family,F,40,F,37,F,11,F,6,,,,Non-thrill rides,Indoor shows,,Meeting characters,Overall atmosphere,Somewhat,N,,,,,
4/30/2011,11:20:00,75,,N,Y,Hotel New York,N,'2-4,Y,UK,4,Family,M,47,F,37,F,9,M,4,,,,,,,,Overall atmosphere,None,Y,,,,,
4/30/2011,9:55:00,77,,N,N,,,1,,France,10,Family,F,37,M,33,F,40,M,43,F,13,Thrill rides,Non-thrill rides,Indoor shows,Parades and fireworks,Meeting characters,Overall atmosphere,None,N,,,,,
4/30/2011,10:30:00,78,,N,Y,Sequoia Lodge,N,1,N,,4,Family,M,35,F,35,F,7,M,4,,,Thrill rides,,,,Meeting characters,,Somewhat,N,,,,,
4/30/2011,,79,,N,Y,Santa Fe,N,5+,Y,France,4,Family,M,33,F,34,M,8,F,4,,,Thrill rides,Non-thrill rides,Indoor shows,Parades and fireworks,Meeting characters,Overall atmosphere,Somewhat,N,,,,,
4/30/2011,11:10:00,80,,N,N,,N,'2-4,N,France,3,Family,M,40,F,6,F,6,,,,,,Non-thrill rides,Indoor shows,Parades and fireworks,Meeting characters,Overall atmosphere,None,N,,,,,
4/30/2011,10:17:00,81,,N,N,,,1,,China,3,Family,F,34,M,34,F,3,,,,,,,Indoor shows,,,,Definitely,N,,,,,
4/30/2011,9:54:00,84,,N,Y,Newport Bay,N,'2-4,Y,France,4,Family,M,47,F,42,M,11,F,9,,,Thrill rides,Non-thrill rides,,,,Overall atmosphere,Somewhat,N,Y,Nemo,30,30,
4/30/2011,10:00:00,86,,N,Y,Davy Crockett Ranch,N,'2-4,N,Belgium,5,Family,M,,F,,F,,M,,M,,Thrill rides,Non-thrill rides,Indoor shows,Parades and fireworks,Meeting characters,Overall atmosphere,None,N,N,,30,20,
4/30/2011,9:45:00,87,,N,,,N,'2-4,Y,UK,4,Family,F,35,M,36,F,5,F,3,,,,Non-thrill rides,Indoor shows,,Meeting characters,,Somewhat,Y,,,,,
4/30/2011,11:20:00,88,,Y,N,,N,1,,France,4,Family,M,39,F,34,F,7,F,4,,,,Non-thrill rides,Indoor shows,Parades and fireworks,Meeting characters,,Not really,N,,,,,
4/30/2011,11:00:00,89,,N,Y,Newport Bay,Y,'2-4,Y,France,4,Family,F,36,F,26,F,6,M,6,,,Thrill rides,Non-thrill rides,Indoor shows,Parades and fireworks,Meeting characters,Overall atmosphere,Not really,Y,Y,Himeda,60,30,
4/30/2011,10:22:00,91,,Y,N,,N,1,N,Italy,5,Family,F,37,M,43,M,6,F,6,F,38,,,,Parades and fireworks,Meeting characters,Overall atmosphere,Not really,N,,,,,
4/30/2011,10:45:00,93,,N,Y,Disneyland Hotel,N,5+,Y,France,4,Family,F,,M,,F,,M,,,,Thrill rides,,,,,Overall atmosphere,,N,N,,,20,
4/30/2011,11:00:00,94,,N,N,,N,1,,France,3,Family,F,,F,,F,,,,,,Thrill rides,Non-thrill rides,,,,,None,N,,,,,
4/30/2011,,95,,Y,N,,,5+,Y,France,4,Family,M,,F,,F,,M,,,,,Non-thrill rides,Indoor shows,Parades and fireworks,Meeting characters,Overall atmosphere,Not really,N,,,,,
4/30/2011,11:39:00,96,,N,N,,Y,5+,Y,France,5,Family,F,26,F,24,F,22,M,27,M,25,Thrill rides,,,,,Overall atmosphere,Definitely,N,,,,,
4/30/2011,10:00:00,98,,N,Y,Disneyland Hotel,Y,'2-4,Y,Spain,5,Family,F,40,M,53,M,6,M,4,,,,,,Parades and fireworks,,,Somewhat,Y,Y,,30,15,
4/30/2011,10:24:00,99,,N,N,,,'2-4,,UK,4,Family,M,40,F,38,F,7,F,5,,,,,,,Meeting characters,,Somewhat,Y,,,,,
4/30/2011,10:00:00,100,,N,N,,N,5+,Y,France,5,Family,M,47,F,40,F,17,F,15,M,11,Thrill rides,,Indoor shows,Parades and fireworks,,,None,N,,,,,
4/30/2011,11:12:00,101,,N,Y,Cheyenne,N,'2-4,Y,France,4,Family,M,42,F,37,M,7,M,5,,,Thrill rides,,,Parades and fireworks,,Overall atmosphere,None,N,,,,,
4/30/2011,11:33:00,102,,N,Y,Santa Fe,Y,'2-4,Y,France,4,Family,M,,M,,F,,F,,,,Thrill rides,Non-thrill rides,Indoor shows,Parades and fireworks,Meeting characters,Overall atmosphere,Somewhat,Y,,,,,
4/30/2011,9:30:00,102,,N,N,,N,1,,,6,Friends,M,36,M,40,F,35,F,32,,,Thrill rides,Non-thrill rides,Indoor shows,,Meeting characters,,,,,,,,
4/30/2011,10:03:00,103,,N,N,,,1,N,Netherlands,3,Family,F,43,M,45,,,,,,,Thrill rides,,,Parades and fireworks,,,Not really,N,,,,,
4/30/2011,10:45:00,106,,N,N,,,'2-4,N,UK,4,Family,F,32,F,11,F,8,M,7,,,Thrill rides,,Indoor shows,,Meeting characters,,Not really,N,,,,,
4/30/2011,9:40:00,107,,Y,Y,Hotel New York,N,5+,N,Germany,3,Family,M,42,F,38,M,8,,,,,,,Indoor shows,Parades and fireworks,Meeting characters,Overall atmosphere,Definitely,Y,Y,Moteuv action?,45,30,
4/30/2011,10:00:00,108,,N,Y,Cheyenne,N,1,N,France,4,Family,F,36,M,40,F,10,F,6,,,,Non-thrill rides,,,Meeting characters,,Not really,N,,,,,
4/30/2011,10:31:00,110,,N,N,,N,5+,Y,France,4,Family,F,33,M,40,F,13,F,8,,,Thrill rides,Non-thrill rides,Indoor shows,Parades and fireworks,Meeting characters,Overall atmosphere,Not really,Y,,,,,
4/30/2011,9:15:00,111,,N,N,,,1,,UK,3,Family,F,40,M,34,M,5,,,,,,,Indoor shows,Parades and fireworks,Meeting characters,Overall atmosphere,Not really,Y,,,,,
4/30/2011,10:40:00,114,,Y,N,,N,'2-4,Y,France,3,Family,M,,F,,F,,,,,,Thrill rides,Non-thrill rides,,,,,Somewhat,N,,,,,
4/30/2011,11:50:00,116,,N,N,,,'2-4,Y,UK,3,Family,M,27,F,33,M,2,,,,,,,Indoor shows,,Meeting characters,,Not really,N,N,,15,10,
4/30/2011,10:24:00,118,,N,N,,N,'2-4,N,France,4,Family,F,,M,,F,,F,,,,,Non-thrill rides,,,,,Not really,N,,,,,
4/30/2011,11:15:00,119,,Y,N,,N,5+,Y,Belgium,5,Family,F,,F,,F,,M,,M,31,Thrill rides,Non-thrill rides,Indoor shows,Parades and fireworks,Meeting characters,Overall atmosphere,Somewhat,Y,,,,,
4/30/2011,10:00:00,120,,N,Y,Newport Bay,Y,1,,Italy,4,Family,M,51,F,39,F,10,F,8,,,Thrill rides,,Indoor shows,,,Overall atmosphere,Not really,N,,,,,
4/30/2011,11:25:00,124,,Y,N,,N,5+,Y,France,3,Family,F,22,M,2,F,29,,,,,,,Indoor shows,Parades and fireworks,Meeting characters,Overall atmosphere,Not really,N,,,,,
4/30/2011,10:00:00,125,,Y,N,,N,1,N,France,,Family,F,18,M,19,F,16,M,16,M,,,,,,,Overall atmosphere,None,N,N,,30,30,
4/30/2011,11:15:00,126,,N,N,,,1,N,UK,5,Family,M,42,F,37,F,13,M,12,F,10,Thrill rides,Non-thrill rides,,Parades and fireworks,Meeting characters,,Somewhat,N,,,,,
4/30/2011,10:55:00,129,,N,N,,N,5+,Y,France,3,Family,F,33,M,34,M,5,,,,,Thrill rides,,,Parades and fireworks,Meeting characters,,Not really,N,,,,,
4/30/2011,,130,,N,N,,,1,N,UK,3,Family,,,,,,,,,,,,Non-thrill rides,,Parades and fireworks,Meeting characters,Overall atmosphere,Definitely,N,Y,Character Parade,15,15,
4/30/2011,10:10:00,131,,N,N,,,'2-4,Y,France,5,Friends,F,36,M,38,F,10,F,8,F,7,Thrill rides,Non-thrill rides,Indoor shows,Parades and fireworks,Meeting characters,Overall atmosphere,Definitely,N,,,,,
4/30/2011,,133,,N,Y,Davy Crockett Ranch,N,'2-4,Y,France,6,Friends,F,27,F,27,M,35,M,30,M,40,Thrill rides,Non-thrill rides,,,Meeting characters,,None,N,,,,,
4/30/2011,,134,,N,Y,Hotel New York,N,'2-4,N,France,4,Family,M,32,F,31,M,5,F,3,,,,Non-thrill rides,,Parades and fireworks,Meeting characters,,None,N,,,,,
4/30/2011,10:03:00,136,,N,Y,Santa Fe,N,1,Y,France,3,Family,M,,F,,M,,,,,,Thrill rides,Non-thrill rides,,,,,Not really,N,N,,20,20,
4/30/2011,11:10:00,138,,N,N,Santa Fe,Y,1,N,France,2,Family,M,6,,,,,,,,,Thrill rides,,,,,,Not really,Y,Y,Nemo,10,10,
4/30/2011,9:40:00,139,,N,N,,N,5+,Y,France,5,Family,M,40,F,50,F,47,F,13,M,16,Thrill rides,,Indoor shows,Parades and fireworks,,Overall atmosphere,None,N,,,,,
4/30/2011,,140,,N,N,,N,5+,Y,France,2,Family,M,46,M,11,,,,,,,Thrill rides,Non-thrill rides,,Parades and fireworks,,,,,,,,,
4/30/2011,11:15:00,142,,N,Y,Davy Crockett Ranch,N,'2-4,N,UK,4,Family,M,38,F,34,F,5,M,3,,,,Non-thrill rides,Indoor shows,Parades and fireworks,Meeting characters,Overall atmosphere,Somewhat,N,,,,,
4/30/2011,10:39:00,143,,N,N,,,1,,Netherlands,6,Family,F,30,F,22,F,20,F,16,M,15,Thrill rides,Non-thrill rides,Indoor shows,Parades and fireworks,Meeting characters,Overall atmosphere,Not really,N,,,,,
4/30/2011,10:50:00,144,,N,Y,,Y,'2-4,N,France,4,Family,M,40,F,41,M,7,F,4,,,Thrill rides,,,,Meeting characters,Overall atmosphere,Somewhat,Y,,,,,
4/30/2011,11:20:00,145,,N,N,,,1,,UK,5,Family,F,34,M,38,F,67,M,5,M,2,Thrill rides,,,Parades and fireworks,Meeting characters,Overall atmosphere,Not really,N,,,,,
4/30/2011,10:35:00,146,,N,N,,N,'2-4,Y,France,5,Friends,F,38,M,39,F,48,M,48,,,Thrill rides,Non-thrill rides,,Parades and fireworks,Meeting characters,,Not really,N,,,,,
4/30/2011,10:30:00,147,,N,Y,Sequoia Lodge,Y,1,,Spain,4,Family,M,43,F,42,M,7,M,6,,,,Non-thrill rides,,Parades and fireworks,Meeting characters,Overall atmosphere,Not really,Y,N,,30,15,
4/30/2011,10:40:00,148,,N,Y,Cheyenne,N,1,,UK,4,Family,M,38,F,41,M,12,F,9,,,Thrill rides,Non-thrill rides,Indoor shows,Parades and fireworks,Meeting characters,Overall atmosphere,Not really,N,,,,,
4/30/2011,11:30:00,150,,N,N,,N,1,,UK,4,Family,F,,F,,F,,M,,,,Thrill rides,,,Parades and fireworks,,,Somewhat,Y,N,Peter Pan,30,20,
4/30/2011,10:00:00,153,,N,N,,N,'2-4,Y,France,4,Family,F,,F,,M,,M,,,,Thrill rides,,,,,,None,N,,,,,
4/30/2011,11:00:00,154,,Y,,,,'2-4,Y,France,5,Friends,F,35,M,30,M,48,M,12,F,7,Thrill rides,,,,Meeting characters,,None,N,,,,,
4/30/2011,,155,,Y,N,,,1,N,Germany,4,Family,F,35,M,38,M,7,F,13,,,Thrill rides,,,Parades and fireworks,Meeting characters,,Definitely,N,,,,,
4/30/2011,,158,,N,N,,N,1,,Finland,4,Family,M,33,F,33,F,8,M,2,,,,,,,,Overall atmosphere,Not really,N,,,,,
4/30/2011,10:00:00,161,,N,N,,N,'2-4,,France,2,Family,F,43,M,13,,,,,,,Thrill rides,,,,,Overall atmosphere,Somewhat,N,Y,Tower of Terror,30,30,
4/30/2011,10:08:00,163,,Y,N,,N,5+,Y,France,5,Family,M,35,F,34,F,22,F,20,M,6,Thrill rides,Non-thrill rides,,,,Overall atmosphere,Somewhat,N,N,,,45,
4/30/2011,10:16:00,165,,N,Y,Davy Crockett Ranch,Y,'2-4,N,France,4,Family,F,37,M,37,M,8,F,5,,,,,Indoor shows,Parades and fireworks,Meeting characters,,Not really,N,,,,,
4/30/2011,11:45:00,166,,N,Y,Davy Crockett Ranch,N,1,N,Netherlands,4,Family,F,42,M,43,M,12,M,12,,,Thrill rides,,Indoor shows,Parades and fireworks,,,Not really,N,,,,,
4/30/2011,11:45:00,167,,Y,N,,N,5+,Y,France,4,Family,F,,M,,F,,M,,,,,Non-thrill rides,Indoor shows,Parades and fireworks,Meeting characters,Overall atmosphere,Not really,N,,,,,
4/30/2011,11:07:00,168,,N,N,,,'2-4,Y,UK,4,Family,M,44,F,42,F,11,F,9,,,Thrill rides,,,Parades and fireworks,,,Not really,N,,,,,
4/30/2011,11:19:00,169,,N,N,,N,1,,France,3,Family,F,54,M,51,M,11,,,,,Thrill rides,,,,,,Somewhat,N,,,,,
4/30/2011,9:45:00,171,,N,N,,N,1,,UK,5,Family,M,36,F,34,M,10,F,9,F,7,,,,,Meeting characters,,None,,,,,,
4/30/2011,11:48:00,172,,N,Y,Davy Crockett Ranch,N,5+,Y,Belgium,4,Family,F,,M,,F,,M,,,,Thrill rides,Non-thrill rides,Indoor shows,Parades and fireworks,Meeting characters,Overall atmosphere,Not really,N,Y,Cars,30,20,
4/30/2011,11:06:00,177,,Y,N,,N,5+,,France,2,Family,M,41,M,5,,,,,,,,Non-thrill rides,Indoor shows,Parades and fireworks,,Overall atmosphere,Not really,N,,,,,
4/30/2011,11:00:00,178,,N,Y,,,1,N,UK,3,Family,F,40,M,47,M,9,,,,,Thrill rides,,,,,,Definitely,N,,,,,
4/30/2011,,179,,N,Y,Sequoia Lodge,N,'2-4,Y,UK,4,Family,F,34,M,35,M,5,M,2,,,Thrill rides,,Indoor shows,,Meeting characters,,Somewhat,Y,,,,,
4/30/2011,11:00:00,180,,N,Y,Hotel New York,N,'2-4,Y,France,4,Family,F,45,M,45,F,10,M,9,,,Thrill rides,,,,,,None,N,,,,,
4/30/2011,9:30:00,184,,N,N,,,1,,India,4,Family,M,44,F,45,F,17,F,13,,,Thrill rides,,Indoor shows,Parades and fireworks,Meeting characters,,Somewhat,N,,,,,
4/30/2011,11:45:00,185,,N,Y,Davy Crockett Ranch,N,'2-4,,Netherlands,9,Family,M,57,F,51,F,28,M,28,F,5,,,,Parades and fireworks,,,Not really,N,,,,,
4/30/2011,9:30:00,189,,N,Y,Hotel New York,,'2-4,N,,4,Family,F,51,F,33,F,7,F,10,,,Thrill rides,,Indoor shows,Parades and fireworks,,Overall atmosphere,,N,,,,,
4/30/2011,11:25:00,191,,N,N,,N,,,France,5,Family,M,,M,,F,,F,,F,,Thrill rides,Non-thrill rides,Indoor shows,,,Overall atmosphere,None,N,,,,,
4/30/2011,10:49:00,192,,N,N,,N,1,,Ireland,3,Family,F,39,M,40,F,6,,,,,,Non-thrill rides,Indoor shows,Parades and fireworks,Meeting characters,Overall atmosphere,Somewhat,N,,,,,
4/30/2011,11:30:00,194,,N,Y,Santa Fe,N,'2-4,N,France,4,Friends,M,32,M,60,F,35,F,34,,,,,,,,Overall atmosphere,Not really,N,,,,,
4/30/2011,9:45:00,196,,N,Y,Davy Crockett Ranch,N,'2-4,Y,France,4,Couple,M,43,F,38,M,14,F,6,,,Thrill rides,Non-thrill rides,,Parades and fireworks,Meeting characters,,Somewhat,N,,,,,
